Author, Gender, Age, Docs, Words
1147deee59ddc3adfb80c6a4bfdb2b96,female,20s,1.0,229.0
11488fd26d135faa2812133f02e41271,female,20s,1.0,50.0
11491cccbc55217e2d57c6b264cffd70,female,30s,2.0,134.0
11496e1b50ff998db8fbe6def643bd2a,female,30s,3.0,1078.0
11497c72a034e8b8dc0ef5f7e1f5ac06,female,30s,2.0,170.0
114988e26b58a4105e6ab6f08fc63b4a,female,20s,1.0,81.0
114a97db374fc4ad1f9411cb8152cdd8,female,30s,1.0,24.0
114b0e9990180332437d78877f5665c2,male,20s,1.0,37.0
114b86bddaa55cd9ea760a5bc375bb3,male,20s,1.0,35.0
114c884720c729053f33777eec46a7f8,male,20s,1.0,35.0
114cef2901566d07ee9f5903bf789720,female,30s,1.0,8.0
114fb691c1601a6098291c28ecfaceaf,female,20s,1.0,283.0
1150393324e6a0b8067af1bb30c98ddb,male,20s,1.0,156.0
1150bc8a71ceba5702264505b1958784,male,30s,5.0,576.0
1150fba3e8ad567f9f51cd5bbcfeb41f,female,20s,2.0,1197.0
115565f5c25260b6515fee0e698aaa27,female,30s,1.0,10.0
1155fb0a6158683721a3ef94d18103c7,male,30s,1.0,30.0
115628d12c49bdb4a13aa1b98fd37967,female,30s,1.0,8.0
115689606a75bb4085d43fe95e0440d7,female,20s,1.0,53.0
11573edb49dbf585855ea9e7fce0a233,male,30s,1.0,214.0
11581d0a8968158a752110b8b5702696,female,30s,1.0,20.0
115b20cc5624cdbc6b25a600c3cd2013,female,20s,3.0,818.0
115c446fa90effd9ad7ab698ad2b5725,female,20s,1.0,55.0
115c71771510eba92dd9c9cc16a63cac,female,30s,1.0,15.0
115d4e2cdaac034553fea8b1357a3cc7,female,20s,3.0,63.0
115ddcf2615e6ff19ec48e260681675e,male,30s,1.0,183.0
115df38cc1489aada296fecd6f25c7e9,male,30s,1.0,20.0
115e03e4b8a56a7e9055ea55b60c75f9,female,30s,5.0,1516.0
115f514d123fb6ffc67f8a80a945d702,female,20s,1.0,154.0
115f62d89bea1b7c7141e64e881f15,male,30s,1.0,128.0
115ff2bfac90fb84fcdd6936d4da131b,female,30s,1.0,167.0
11618e1b5cf7cd92039d6ca59ec983b9,male,20s,1.0,62.0
1163bac96436f9799e0f849ef99d3f53,male,20s,1.0,40.0
1164eb6a85306919773f23dec0db049f,male,30s,11.0,1349.0
116768d9feca83ea5bddc4311610b02b,male,30s,2.0,100.0
1167809999c14045cfdb8fee8bababbb,male,30s,1.0,17.0
11691fce70a3f73a9ac5eeb0c64bebe2,male,20s,1.0,68.0
116950f6952db475f471b42f15dbab53,male,20s,4.0,294.0
116978cf79a349602338e53e72d844a2,male,20s,1.0,21.0
116ad4c58ac2b275fa8f61fb86bb2532,female,20s,1.0,34.0
116ba74ee6f3c2eae62b68c0764d05ad,male,20s,1.0,58.0
116c343a7ee7846c54fd1d8c8bcab57d,female,30s,1.0,36.0
116d9989ec11b763a27fdc45fda89d7,male,20s,1.0,12.0
116fbff766bc105d58c2ac4bf1bf7669,female,20s,2.0,352.0
116fe6cc6cd7855854c4cf522f4a05da,male,20s,5.0,1017.0
117000b7cb64b96f2776a43a396fb43e,male,30s,1.0,30.0
11706e1474d7ae05d5e2d6170be61781,female,30s,3.0,1649.0
1170a63cb810b187e719a4960ffeb19a,female,30s,1.0,48.0
11723176c8f1e53068bdbeaec43eb907,male,30s,1.0,9.0
11730918dabce78ed98fcf7e110e714f,male,20s,1.0,7005.0
11735c72f375ecbf092fb8d88c995318,male,30s,1.0,14.0
117501c259777eb9501ec763da045569,male,20s,2.0,341.0
11754119523977e9c3ce64ee50fe7add,female,30s,1.0,39.0
11771d56b14c83c84b47b8a5b5d7003d,female,20s,1.0,369.0
11777d4346e009ceaab2b31c5f07a037,female,10s,3.0,1381.0
11785c2bac09b7ccd4f1def05fabce2f,male,20s,1.0,96.0
117924b6b10fd69f1e4a44dd9d93e792,male,30s,2.0,171.0
117a7e789ddafaf4d0b6271a0cba6582,male,20s,1.0,205.0
117bb706dc1307bc8a603e4bbe1ea65c,female,30s,1.0,12.0
117cbd3c26016d31ff87bbd06d83e392,male,20s,5.0,816.0
117d35f5deec1d5ca90d468b54c9ac69,female,30s,1.0,17.0
117e11e6fae49fcfd1f5dc16208f2c84,male,30s,1.0,88.0
117e7e33066c124b3fae93db5ec736f0,female,30s,1.0,159.0
117ef809e926a1c8c7d323cec33d0909,female,30s,1.0,1926.0
117ff879003e1137323a4f96babfd98,female,20s,1.0,74.0
1180e47c6b615b2fa1786224246e5af5,female,20s,1.0,37.0
1181535f8a739bc7c26042cc89822ad7,female,20s,1.0,8.0
1181cc0a7370f20c2b817e5cc598eff5,male,20s,1.0,103.0
1181eb94a3b5e5ff7b064053ea00c092,female,20s,1.0,14.0
1181f565d101b9128393b8b6b6836771,female,30s,1.0,24.0
11823c9ffe765c1106199dde6394baf6,female,20s,1.0,16.0
11841e1a258a765368296d4aae3ba0ee,female,20s,1.0,1534.0
11844a25a273cd3795794caa97dae393,female,30s,1.0,88.0
118488f927a31f897b520502b3ffd7d2,male,20s,1.0,25.0
11859abd2d268b6d184c417585fd26d1,female,30s,1.0,5.0
118622dd7a9abebc28b3ef06b0f9ad63,female,30s,1.0,39.0
11862d21640f7d7b1eec90132584697e,female,20s,1.0,8.0
1186977c64e0bfb077ddc7267d7da692,female,20s,1.0,135.0
11873ecc2abd86051e8f31ffbfc4ced1,male,20s,1.0,14.0
1188cb9fdf84c043e296504011720ecb,male,20s,4.0,173.0
118982fe0f63fb7446d1ff82bbf85ef0,female,30s,1.0,12.0
1189bac714e0a8ac7d09ce7a757c6afe,male,30s,3.0,1363.0
118a356572d059e1d1bba48277759c0e,female,30s,6.0,905.0
118b0444352397a84fae448d2a6fecab,female,30s,5.0,454.0
118b06a019b3338940d1aec61850f94,female,20s,5.0,783.0
118be6f09fb763359ab92794e46aba5a,female,20s,2.0,3108.0
118cf3d756cb169276ee78f26e5af3e4,female,30s,2.0,265.0
118e4df74fe5abbc0aea782d6139ccb6,male,30s,1.0,135.0
118e5874cf9f8334d60253d89473aea0,female,30s,1.0,60.0
118fbc0e37fb13a9d5ffe896e7ec272b,female,10s,3.0,179.0
1190144c1e95376a2679a6cd2394b90a,male,20s,1.0,17.0
119193e513d7d9cfff071e18abaffa1,female,30s,3.0,307.0
1191f643a1c6cf1fcefecd22e57e8ac4,female,30s,2.0,2018.0
11923746c65edb13de178e18eb707cfc,male,30s,2.0,129.0
1193265592ac3a95d22a3ca9134c3204,female,20s,1.0,20.0
1193276411ab2e866f94faf33ae0c306,female,20s,1.0,24.0
1194543596a01c1cb0ff253ac0003372,female,20s,11.0,1139.0
11945b4fbb21b7ca8eae97cc2dd26741,female,20s,1.0,77.0
11949ef4fa9d5b6bf0fca77189cc47d1,male,20s,2.0,414.0
119640f93dac6e166f651ba78dc14305,male,30s,1.0,167.0
11971911be2db391738c027dfb66b8d0,female,20s,1.0,17.0
119722775eb6000be2062bd92d482de8,female,20s,1.0,48.0
11996c1e7ea363c43da6300a6df4cf29,male,20s,1.0,41.0
119acc25e27471944b4031de7705ea89,female,30s,5.0,3694.0
119d08d8c1f8d21c62565c9eeb374e5a,female,30s,2.0,220.0
119d0dbe67368dee7d181b59376a3eff,female,30s,1.0,17.0
119fa3930778533ff799425c239a2481,male,20s,1.0,44.0
119fcbdd8c846a7361dfaf6949bf743b,female,30s,1.0,19.0
119fdf074a734d60daad87bf798728d3,male,20s,1.0,60.0
11a0b8a09259dc2a0440eb3a13437ffb,female,30s,1.0,22.0
11a113d3c7ae5d9b38a4c92f5f23e34c,female,20s,4.0,1057.0
11a328dd5c07ee59d39e5f47e0af522c,female,20s,1.0,80.0
11a32cd0f5df92cf88e1972960689ee9,female,30s,2.0,140.0
11a37ba99a2badaba6040c3dde68ba25,male,20s,1.0,38.0
11a3ddad91561bd84c7bce45da22ec19,female,20s,1.0,45.0
11a3f1fd008683b70cdfc08f8da8f03,female,30s,7.0,1093.0
11a52c96bb1126bb6c84d3823d0cd1a1,female,20s,1.0,26.0
11a58065ec79c48619d639c149a185b0,female,20s,1.0,54.0
11a5e95eb5178a2d844db15f5a52da78,male,20s,2.0,183.0
11a63faa81bc10105d632fda64742353,male,30s,1.0,4.0
11a719f572821bede02d3666042e2bb8,male,20s,1.0,71.0
11a883d483d5ef8c1edb97547101f900,female,30s,1.0,53.0
11a89862a0d648c3bb2a1ea4e554bf26,male,20s,1.0,18.0
11aa0e11310aa02be64b7b6ba7b3bbea,male,20s,1.0,450.0
11aa3fdcdfeac66e36dfba61bf10dc56,female,30s,2.0,202.0
11ada509500cfdd8a36146027c9c5d04,male,20s,1.0,519.0
11ae8a5d820b054e61a917a280ed61a2,female,20s,1.0,408.0
11ae8f96ba8d1d148ee20807ac720c0d,female,20s,1.0,25.0
11aeb5ae097282c8df115e23982bb84c,male,20s,1.0,225.0
11b01846c1becd169b00a7da8f8a95b2,male,30s,2.0,786.0
11b0ed5cce118ef015b072ee99cab370,female,30s,1.0,43.0
11b19162affe8183fd3469bd747ebffd,male,20s,1.0,83.0
11b1c0f4ec13621869f4dbf3a01999f4,female,30s,1.0,13.0
11b32f783c9ddd3da1174d5efbbe101c,female,20s,1.0,243.0
11b3e9bdaf7ee110286ff0bf4a906c5c,female,10s,4.0,102.0
11b45abf8e12255a85c1272e27251b71,male,20s,2.0,45.0
11b49a74383a3f52a2beb831056e22cb,female,30s,1.0,28.0
11b62109c2c5819d1ff34fd8f628cdfe,male,20s,1.0,7.0
11b7feb98809557aed14964e6d5cfa55,male,20s,1.0,14.0
11b95c949410b9a724a0eea7464d6c32,female,30s,1.0,41.0
11b9f3a41980bc1c56224807acd3967e,male,20s,1.0,98.0
11ba0130a83146b10ae1beb24080607,female,20s,3.0,1901.0
11ba124d61f1836e3b445ae1ad30e4bf,female,30s,1.0,29.0
11baa6c0a5a409d3641c0ff43e6f6cc4,female,30s,1.0,106.0
11baff6d91c7531d86f4ae28f08ce81,female,20s,1.0,77.0
11be44b6dda4df0ee60eadb992bdf07d,female,20s,2.0,46.0
11beba4d4fa5a394dc9924fbd9e0b7b0,female,20s,1.0,159.0
11bf905cb601e527a7c39d30828c48f2,male,30s,1.0,19.0
11c184530c794a01787c075710004d8e,male,30s,1.0,152.0
11c214f4b26d9686199dd62ba4c22d16,male,20s,1.0,145.0
11c34118812f1db9e9f2caaeae06cff6,male,30s,2.0,1016.0
11c46c5c59aef9c265a51ed172232102,male,20s,2.0,421.0
11c55c93d5ad5b4e79c4984fc653687d,female,20s,2.0,20.0
11c692923637b5f9cbe1308333deab15,female,30s,1.0,18.0
11c6a57beb611951f724a4e70d235e0b,male,20s,1.0,48.0
11c97fd979a288943c7fdbf507e7f291,male,20s,1.0,147.0
11ca78dd074f5ba6af03fd5189802689,male,20s,1.0,36.0
11cb22d63e35057538ecb5d49edd9b3d,male,30s,2.0,357.0
11cbae91aa145b999d0914131aad5b4a,female,30s,1.0,24.0
11ccf3625829f1d9aa0d6dfc788860b8,male,20s,3.0,182.0
11cd2d1f1b45468b8bbba38fb2498120,male,30s,2.0,63.0
11cd8bd278ad39f44138a1a2c9fcc572,female,30s,1.0,473.0
11cef8e68e97bcb0e51959897b07e77f,male,20s,1.0,12.0
11cf2ca0c418fd5418df4caca536fc07,male,20s,1.0,32.0
11d0d86d6b96cc6e4be4178205a73bf4,male,20s,3.0,1134.0
11d12b72c37132984c9a12362f410bd,female,30s,1.0,3.0
11d1b9e3cc1f5a9462f4e7e1ec37b94f,female,30s,1.0,268.0
11d296e3e496c0e08f87ef1093ceffbe,female,20s,2.0,999.0
11d29dc6fd52fcb55b4f767d067ce989,male,20s,2.0,18.0
11d4561d8874cc9b248bf0d7928c99ce,male,10s,1.0,414.0
11d5fadd280e875e7ac74b68e4ab48e6,female,20s,1.0,18.0
11d63ce86fa9ca4f395c729a5b443ffb,male,20s,1.0,99.0
11d947e33c5aa4618d357906336df6fc,male,20s,1.0,52.0
11da0f1f2a83cd5f2af9f0e01a39d6d1,male,20s,1.0,16.0
11da5cd15c49cdeb22374693e811a2bd,male,20s,1.0,39.0
11dc44feeed1df458199c61a476563ce,female,30s,1.0,63.0
11dca56165956e0e5027d8644624d5b6,female,20s,1.0,23.0
11dd27ce9441c1d587e15b35a3be8d65,male,20s,4.0,897.0
11dd4c3384a0facd505307c17140814,female,20s,2.0,92.0
11dd4f577237a68e649df4da9c4304a9,male,30s,2.0,717.0
11de882dd519a1aee0249b2b08a68d2b,female,30s,1.0,11.0
11dea8bad84da6184809cf9b94e595f3,male,20s,2.0,38.0
11df13f02288a08b6dc71d0ed126542e,female,20s,1.0,21.0
11df28668742de89019531f225c892b3,male,20s,1.0,34.0
11dfaa0fc33bbeda8c32a0aa5b73efdb,female,20s,1.0,18.0
11e449d5100ef8a5d7bb756a681cde37,female,20s,1.0,181.0
11e45654af5f9f708dd8040390034825,female,20s,4.0,406.0
11e4dd7baa1e015a219b33bdf1c1366b,male,20s,1.0,63.0
11e61dc3752fc22b6614544d5d05fdd7,female,30s,1.0,164.0
11e7ce4db8b9bc3c96a3ae1288370a61,male,30s,1.0,14.0
11e94f9114a4b51ab73e228ada36cec1,male,20s,1.0,17.0
11e94f9a1cadcbc2a91977f1c09c3029,female,20s,5.0,1048.0
11e99936d6615b0b288cde10c2654add,female,20s,4.0,1175.0
11e99ce1b1e8f63f7a91704a43d8c13c,female,20s,1.0,260.0
11e9dd0722ef4f0a5ff96329e309436a,female,30s,1.0,257.0
11ea743460875982c6bf99b66dce5f14,male,20s,2.0,73.0
11eab0c58b5400c6edce04f5bd04d954,female,30s,1.0,4.0
11eb06d9a1e460afc5c747b82ec78b02,male,20s,1.0,21.0
11eb331c8c8700a1f7c386e24d9787bb,female,30s,2.0,215.0
11ebf5fd03eb36885d0779d1c30d52e3,female,10s,1.0,40.0
11ec04dcfc0e48226eb281d19f81d6f7,male,20s,1.0,300.0
11ec1517efcc3b26b28794ac66eab32d,female,20s,1.0,8.0
11ec8e05e3076c99d189d11b99571478,male,30s,6.0,567.0
11ed3363138c9dc79bb827779df1164,male,20s,1.0,7.0
11eee8138c48382fb949219df5e62701,female,20s,2.0,1334.0
11ef1ad60aa053bc0818dee05dde7b93,female,30s,1.0,8.0
11f1a522b96a6634180fe651b2e87b6a,female,30s,1.0,15.0
11f220fe291304f56867462f37f53015,female,30s,2.0,260.0
11f22d8949d03e41eaf9b67cb52248fb,female,30s,2.0,100.0
11f29ba2224e20c51d5ac54e86b68787,female,20s,2.0,217.0
11f306332c8165674cb3a5f116ec6a48,female,30s,2.0,1306.0
11f479de39ed51807fdd70f892035403,female,20s,1.0,113.0
11f56d87eac872b427ef05248633e04f,male,30s,1.0,22.0
11f5a94aacd4b240fc3390adc8257152,male,30s,1.0,183.0
11f81674cc5e449a90b6fc7b42e48f2,male,20s,1.0,25.0
11f82dc750015f81e3b1c6ed6102baa4,female,30s,3.0,397.0
11fabe21f59305791f78c7dc3f3875b7,male,30s,1.0,130.0
11fb45a0239ad2f4e99c94bf2981ac2f,male,20s,1.0,12.0
11fb64dd4fd169d46393133ac3116003,female,20s,1.0,79.0
11fb6e5dde7150d54c97a1879febe634,female,30s,1.0,31.0
11fcbb50f329ed3641b1415ceb693f00,male,20s,1.0,36.0
11fd6ee58da1630130085e3ba7edb036,male,30s,3.0,1077.0
11ff475b49ed9b0169b49682c788f43f,female,30s,1.0,37.0
120183c92c16cfd2a426d187b4cbb0e3,female,20s,1.0,13.0
12019b2ac81bde8626eb779097b115a6,male,20s,1.0,13.0
1202549d220fee7099627f44e5bbd13c,female,30s,1.0,36.0
120286e22dd4d0881964ee8a1255b1e3,female,30s,1.0,10.0
12031c0771ebdca6e4ae61d00d3aac43,male,30s,1.0,100.0
1205bca3dfb8093a2dccd5fec3dd4327,male,30s,1.0,526.0
1205c62dbca0852568b6e84389a1f4c6,male,20s,1.0,8.0
1206659dde7d10408f17e920ae5c67f9,female,10s,1.0,16.0
12069d0722f96bab15bec9b3474cbf57,male,20s,1.0,54.0
1208b8733ee112469c080140e15f9b44,male,20s,1.0,68.0
120915304ab9e346420f6b330ef83199,male,30s,1.0,1385.0
1209a39ba71dedbffe469db734313ea5,female,30s,1.0,16.0
120b222ff9dcfa4468c61f5beddc0ce6,male,20s,1.0,5.0
120b318dd74c4047ccecf18630f93b15,female,20s,1.0,84.0
120b7ede2c91e62dac7a44a3f370bc19,male,30s,1.0,10.0
120b8bc8638348228e52aaa284dc184c,male,30s,1.0,86.0
120c2930d1ab927cb742fd090b911987,male,20s,1.0,441.0
120f38f19a855ee954b056f12c8875f4,male,20s,1.0,31.0
120f93d0de6a4d112f39ed471b8f4af3,male,20s,1.0,20.0
1210859871a9c7b3557df0c752833a2a,male,30s,1.0,206.0
1211f935f40e29b2dbd5bb8bdaa92f9,female,10s,1.0,22.0
121208b2b5d2c8b2d028d1e968541451,male,20s,3.0,1113.0
12120cc534ceca8dbd2c3755fb842a27,female,30s,1.0,29.0
121222767f04f496d31c702fb1ff82d0,male,30s,2.0,67.0
12127c986f6c7ccaaebc3596d98a47a5,male,20s,2.0,464.0
12128625fe67796e7d6ff27f710353ed,female,20s,1.0,43.0
1212f7491f86426edd02c056d3a92784,male,20s,1.0,55.0
12142a9414f0cf3fd365ba2fe93d689,male,30s,1.0,4.0
121454c321b744d924ae5ee01ba2c881,female,30s,1.0,58.0
121470572ad6649f8fa1da9ac85e42ad,male,20s,1.0,238.0
12168346b8136bd6bb86b9dd6462415c,female,20s,2.0,1181.0
12173a0ab71e7982074da29e3343c08e,female,20s,1.0,46.0
1217e31842581a9795c05badb233f593,female,30s,1.0,602.0
1218f7d1d7735c21aecb2adf583aad6b,male,20s,6.0,1364.0
121a87f6c3d6b48148ca4a5b360f3662,female,20s,1.0,13.0
121ace5493c717aff01115566235bb19,male,20s,1.0,80.0
121ae2a9a945911e37bfbd86b24ff6a8,female,20s,1.0,15.0
121d611295f33556bb62112694cf7310,male,20s,3.0,1645.0
121d9092d0891dd9a9e3164c3697d63b,female,20s,2.0,1062.0
121e876fac6bd1ea073ebaaa12f4a01f,male,20s,1.0,6.0
121e93da462481b3a3e1a115114beb7c,female,30s,1.0,36.0
121e9a2c7c72499df7fb7174d9d7bc59,female,20s,1.0,77.0
121eb59d500ccf24541e58344d4d6247,male,10s,1.0,33.0
121ff5efcd857f6ac0282e09ddb3d31d,female,20s,1.0,323.0
1222a58efe1784995d487b5326ef12c9,female,30s,1.0,31.0
12235862350552a01ec8765abfc54505,male,30s,1.0,978.0
12258d3e9eda32e30616cc9fbeb9af79,male,30s,1.0,60.0
1225cac615bb663ea7da498704bbccb4,female,20s,1.0,36.0
1229947c54ce1f108218a740f4c88f13,female,30s,1.0,13.0
1229b7ede9b20aee6311df6fb5603992,male,30s,1.0,269.0
1229e82eb34190a6437700209ce28a71,female,20s,1.0,84.0
122a5e5d775b25e38440fd2362d99f6a,female,20s,1.0,51.0
122b2d4a497a22d5538d46c5415d6acc,female,30s,1.0,12.0
122ba0125ec35dba0be9e7c0abb85a77,female,20s,1.0,324.0
122c6ed79db1f191e94404b2e440ead5,female,20s,1.0,94.0
122c856cf7d8725b8e01740cd1b8debf,male,30s,1.0,74.0
122da800970d3a41d401e1d441740ac4,male,20s,1.0,11.0
122eb05ac4b731690af5bcae1187d555,female,30s,1.0,485.0
122f4c0d318c4b409a9af60f21472da8,female,20s,1.0,11.0
122f676402991285bdd7db6006a27366,female,30s,1.0,14.0
12306972d4837b35422721abc4f4134c,male,30s,1.0,34.0
1230aa4ca56c230be34bd7e1ad76624a,male,20s,2.0,135.0
1231dd05ffbc2168150dff2a5cfb0342,male,30s,1.0,6.0
1232cd4161e737b730ec58a3a9ba518a,male,10s,1.0,42.0
12349cb262941be6763a5a9d7acc8d8d,female,30s,2.0,435.0
12352e729aff9ccd68236f98bb74b03d,female,10s,1.0,72.0
123582aed5b978cff62440c1fa919cdc,female,20s,4.0,1067.0
1235c97ce6b50c142cb4b21120607c65,female,30s,5.0,1406.0
1236908efac6134f5ebdb43d9a21aed8,female,30s,1.0,11.0
12381a47650ff5b4291186edea8723ba,female,20s,1.0,11.0
123833888b86b449b046ca43997f242c,male,20s,1.0,7.0
12384a87fdc9e5070f20c4e6de22d0e3,female,20s,2.0,412.0
12390176c27de6c4c531d057d95e8691,male,20s,1.0,45.0
123be560ef3df7fe81b68b016a33cb9b,male,20s,2.0,519.0
123ea20394ce2e1decb0b6a0853751d4,male,20s,1.0,266.0
123ef0e3609f3c38fab1cc17ab7ee2a6,female,20s,1.0,23.0
123f306c6c12e423506c2e86df7baf80,male,20s,2.0,46.0
12400d0d8d034856f42e446115d3311,male,30s,1.0,102.0
1241fb594bcd60bac66871889d3980cd,female,30s,2.0,411.0
12432de0abe0b4e535f9317258b7e73a,male,20s,1.0,35.0
1243a9aac005465be5224ed25a46cf6e,female,30s,1.0,27.0
12468fb357c8288bd1040027bf58ad04,male,20s,3.0,1685.0
12480242477c92c3a267a1fdaf11854d,male,30s,1.0,54.0
1248dd96036e39c9da2469ad5e8a8edf,female,30s,1.0,11.0
12491c6a9ee38af13b460384c3cee606,male,20s,1.0,36.0
124abbd0c2b98443ede3d897253e2510,male,20s,1.0,20.0
124ac42d440167343dbc90dd80c4854,male,30s,1.0,78.0
124af99c43e8a6ede64b6519f1e340da,male,20s,1.0,43.0
124b13d2dac334b7ab945c72f3768d87,female,30s,1.0,41.0
124bd24009fb651b0a6be1b956217581,female,30s,3.0,142.0
124c24c950c5d72dce79db16b0e5c3ac,male,30s,1.0,27.0
124ddf576a082d8ba8bb10c53e32300d,female,30s,1.0,10.0
124e168fcc4fbd99ccd8d3dfed269c7f,male,30s,1.0,52.0
124fc163892ac0793a5205527669209b,male,20s,1.0,49.0
1250640f2b0086d64ec1de6354389c9a,female,20s,1.0,343.0
125067069f46df0e77aa35f33158aa6,female,20s,3.0,305.0
1250a79c6d2f1730c667137980db3fe6,male,20s,1.0,87.0
125333103222ee7c43700b0247ce804a,female,20s,4.0,1225.0
1253868c9d5b26ac6c55bcb1c1198a06,male,20s,1.0,336.0
1253d68a1ec3deb33e8f650d5cdf178a,male,20s,1.0,178.0
125546570105483558d52d1630e3582d,female,20s,1.0,1121.0
125586365f964294fae2b61f9210373a,male,20s,2.0,526.0
1255de9ca4543f6432f0398ffd1e0c32,male,20s,4.0,1209.0
12572f69a1d7c228a621a066d901f211,female,20s,9.0,2245.0
1257643d2a69039bdc622f54ee6e8583,male,20s,1.0,216.0
12580794f2af5d7259593c716f4213ec,male,30s,1.0,34.0
125ac7d2eb9a6cc5dd5d9cacfbd8fca5,female,20s,2.0,383.0
125c5de1282c9367397be718b8c8f1fd,male,30s,1.0,306.0
125dbd1096572e0c66641f4e3fe7aa55,female,30s,9.0,1050.0
125ebe6921f75ea60c446c0e5b7b656d,male,20s,1.0,9.0
125fed33491b063173e59544b143a2be,female,20s,1.0,11.0
126010241515181b62f8630f347d7bcf,female,30s,1.0,47.0
1261a8a464323828e39fc6b8e293993,female,20s,1.0,1665.0
12636f8221276d8669f74fb887fe93b6,male,20s,1.0,58.0
12642a682660d8067b5e13606a5b4d65,female,30s,1.0,41.0
1264ebc2e2a69d5d91bbdc6e7cb7478e,male,30s,1.0,39.0
12667dc69830933873f12819c852b710,female,20s,2.0,451.0
12676c920c4c5919a1f1391045892eca,female,30s,1.0,139.0
1267a6d3486e82ed105177230f930735,male,20s,1.0,40.0
126f1f0409b6fb05215fcfc574f9d284,male,30s,1.0,23.0
126f658fd4f0d08100ab98d091147dec,male,20s,7.0,1113.0
127063ec018a1cbf13274070e71aaf84,male,30s,3.0,78.0
12706e71da14b5a112e225ca72ffba1d,male,20s,1.0,79.0
12717aca41d34eb8f472c2ac5f0abc3b,female,20s,7.0,1216.0
127234737f59217cb1894e8a7f070904,female,10s,1.0,13.0
1272e03cda0193d5685238195408a174,female,20s,1.0,31.0
12748a7edbbd97209b7c72c4723c65c2,male,30s,4.0,545.0
127497c5acd16bf0ca57f6146a59f4e4,male,20s,1.0,10.0
1274de30fa7852576b7abc9977cc9ca5,male,30s,1.0,8.0
127537baf9e8915e4576e78062642376,male,20s,2.0,51.0
12759da8792e145352bedae1d3cf7300,female,30s,10.0,1055.0
12762ca80f1e193310c3c50b30b35feb,male,30s,1.0,30.0
127886866a67a76ddb6161e356912f7c,female,30s,1.0,29.0
1279e02aca638fdc1dad9668b6ba07e9,male,30s,1.0,8.0
127a5dba30ddedfd2ba2f4218cf7690,female,30s,1.0,134.0
127ae65c4c4c996a7ccf2464b3e89f1d,male,20s,1.0,65.0
127b856eb3fe6127493bbe3bd3774d80,male,20s,1.0,887.0
127dfa9bdb9174fd35c264950dd446bf,male,30s,1.0,57.0
127e0f2f60c43d7fe1cbaa668f49a9f9,female,30s,6.0,1933.0
127e1548a3601eac4c44e6dc70474a93,female,30s,1.0,21.0
127e5d5ae4e428aa7b74407b74e93117,male,30s,1.0,65.0
1280004f94da9bf250f8c88cac6d680d,female,30s,1.0,625.0
1280fc82ffef2ecbb14b94810fd15740,male,20s,1.0,15.0
1281047a7240007fd865eb4f29646ff8,female,20s,1.0,772.0
128113be8bbadff193a3e656e9e0d036,female,20s,1.0,150.0
12819bcac14dacea404c9248381256c5,male,20s,2.0,76.0
1282b4dee16498fc8c506ced71f266d7,female,10s,5.0,857.0
12838c88f301fea260b6e8b135831476,female,30s,1.0,17.0
128482de3d164e05fdbfd7d56de5e200,female,20s,1.0,6.0
1284e5e37c7e9f30601b56dd3ea8647b,female,20s,1.0,15.0
1286af32414966b7b55cfdaa1b9989af,female,20s,2.0,872.0
1286e6a90d937928734172af4da7e93b,female,30s,4.0,1339.0
128773662fb710c039aa3ce643485d2,female,20s,1.0,1159.0
1288de1a9179181c789d9e2ceefb5385,female,30s,5.0,1037.0
12897f1bdcfad223c9e61dd016f67e1e,male,30s,1.0,49.0
1289dbe02f9e3d9d3bcdf285b5e313d0,female,10s,1.0,17.0
128a42b581bc2e55cbba997567ed20a2,female,10s,1.0,78.0
128bc75d167c5afddbbc8200fabd64c4,female,30s,1.0,26.0
128c5fbc6569e20f6ab34bef1be7f6da,female,30s,3.0,624.0
128d034e5dcfc14a8c68ee48340a6b07,female,20s,1.0,33.0
128d824247d5c098a7566f4259d985fd,male,20s,1.0,100.0
128e3ae727d683d21cdda314883b46c,male,30s,1.0,22.0
128ec70734d7e98ae514509ef84011c8,male,30s,1.0,30.0
128f87667693e6869574be58c38785b3,female,30s,1.0,9.0
1291ffd0405e2e59a28120d1aec44d23,female,20s,1.0,38.0
129252457b5a98e53c51fe9d12055e4e,male,20s,1.0,38.0
12925aa9f0b03374057944b8b4e7c1f3,male,30s,1.0,13.0
12928c1f8d5a3fe500861ee916cff8,female,30s,1.0,14.0
12935116962f4208ac033250d5ffa18e,female,30s,1.0,14.0
1294cff41f57ffc247d2f23ddf9d237,female,30s,4.0,1205.0
12952f909a67d32db6a9ccdcbd5d4fed,male,10s,1.0,41.0
129632a4a471b8a67ca997937497ba1d,female,30s,1.0,29.0
12970b5f1a418d28e1bf84468199ac61,male,20s,1.0,35.0
1297f60cede97604685cb2c250e72320,male,20s,1.0,2766.0
1298fac932d047f5be373bf46673a288,male,20s,1.0,1280.0
12993587c78260239b9f8d96969cfc7a,male,20s,1.0,28.0
1299797d37d38c29e570928ca15e3e10,female,30s,1.0,55.0
129aa06b6be4d46eda9f43b9d6388c6c,female,20s,1.0,23.0
129d8a1443dd950e127758296a0dc686,female,20s,1.0,162.0
129dfe84e5f3e15247ee4be474b30823,male,30s,1.0,4.0
129e6b9f37e44ea59b03252493801d44,male,20s,1.0,16.0
129eba742b514232a5cb13f18511ae75,female,30s,7.0,680.0
129ef20ba1f9da32821dba8ecaf0323f,male,30s,1.0,12.0
